category,rating,reviews_count,title,price,author,link
"Crafts, Home & Lifestyle",4.4,66,The Ivory Throne : Chronicles of the House of Travancore,INR 515,Manu S. Pillai,https://amazon.in/Ivory-Throne-Chronicles-House-Travancore/dp/9351776425
"Crafts, Home & Lifestyle",4.7,3,Simply South,INR 265,Chandra Padmanabhan,https://amazon.in/Simply-South-Chandra-Padmanabhan-ebook/dp/B008593RRQ
"Crafts, Home & Lifestyle",3.9,46,Bobby Fischer Teaches Chess,INR 262,Bobby Fischer,https://amazon.in/Bobby-Fischer-Teaches-Chess/dp/0553263153
"Crafts, Home & Lifestyle",NA,NA,Deep Thinking: Where Machine Intelligence Ends and Human Creativity Begins,INR 371,Garry Kaspsrov,https://amazon.in/Deep-Thinking-Machine-Intelligence-Creativity/dp/1473653495
"Crafts, Home & Lifestyle",4.4,87,A Taste of Well-Being: Sadhguru's Insights for Your Gastronomics,INR 162,Isha Foundation,https://amazon.in/Taste-Well-Being-Sadhgurus-Insights-Gastronomics-ebook/dp/B01COSYZP6
"Crafts, Home & Lifestyle",5,1,Sukh Aur Sehat Ka Swaad: Sadhguru Se Jaanein Bhojan Ke Sutra,INR 133,Isha Foundation,https://amazon.in/Sukh-Aur-Sehat-Ka-Swaad/dp/9352640780
"Crafts, Home & Lifestyle",5,5,The Secret???s in the Spice Mix: Fifty Unique Homemade Spice Mixes with Recipes,INR 238,Pankaj Bhadouria,https://amazon.in/Secrets-Spice-Mix-Homemade-Recipes/dp/0143428497
"Crafts, Home & Lifestyle",4,16,The Wild Wisdom Quiz Book Vol. 2,INR 99,WWF India,https://amazon.in/Wild-Wisdom-Quiz-Book-Vol/dp/0143333887
"Crafts, Home & Lifestyle",4.5,40,Tiffin: Memories and Recipes of Indian Vegetarian Food,INR 144,Rukmini Srinivas,https://amazon.in/Tiffin-Memories-Recipes-Indian-Vegetarian-ebook/dp/B0192WXNZ0
"Crafts, Home & Lifestyle",4.7,42,Theory Of Cookery,NA,Arora,https://amazon.in/Theory-Cookery-Arora/dp/8184095031
"Crafts, Home & Lifestyle",4.5,62,Rejuvenate Yourself Abstract,INR 143,Dreamland,https://amazon.in/Rejuvenate-Yourself-Abstract-Dreamland-Publications/dp/9350895250
"Crafts, Home & Lifestyle",4.1,8,Creative Doodle Colouring - Patterns,INR 119,Dreamland,https://amazon.in/Creative-Doodle-Colouring-Dreamland-Publications/dp/9350897946
"Crafts, Home & Lifestyle",4,4,Extreme Copy Colour - Flowers,INR 59,Dreamland,https://amazon.in/Extreme-Copy-Colour-Dreamland-Publications/dp/9350898349
"Crafts, Home & Lifestyle",3.1,69,Jeans,INR 166,F.K Genei,https://amazon.in/Jeans-F-K-Genei-ebook/dp/B005IDJU4Q
"Crafts, Home & Lifestyle",4.9,17,The Seven Crystal Balls (Tintin),INR 343,Herge,https://amazon.in/Seven-Crystal-Balls-Tintin/dp/1405206241
"Crafts, Home & Lifestyle",4.8,24,Red Rackham's Treasure (Tintin),INR 343,Herge,https://amazon.in/Red-Rackhams-Treasure-Tintin-Herge/dp/1405206233
"Crafts, Home & Lifestyle",4.8,31,Destination Moon (Tintin),INR 326,Herge,https://amazon.in/Destination-Moon-Tintin-Herge/dp/1405206276
"Crafts, Home & Lifestyle",4.3,38,The Wild Wisdom Quiz Book,INR 117,WWF India,https://amazon.in/Wild-Wisdom-Quiz-Book/dp/0143333097
"Crafts, Home & Lifestyle",3.2,5,"The Wholesome Kitchen: Recipes to Nourish, Energize and Indulge Your Soul",INR 399,Pooja Dhingra,https://amazon.in/Wholesome-Kitchen-Recipes-Nourish-Energize/dp/9351951448
"Crafts, Home & Lifestyle",4.7,3,Extreme Copy Colour - Mandala,INR 63,Dreamland,https://amazon.in/Extreme-Copy-Colour-Dreamland-Publications/dp/9350897903
"Crafts, Home & Lifestyle",4.8,30,Don't Loose Your Mind Loose Your Weight (Marathi),INR 200,Rujuta Diwekar,https://amazon.in/Dont-Loose-Your-Weight-Marathi/dp/8190729438
